1.00,1.00,0.00,0.00,20.00,30.00,0.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,28.00,48.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,36.00,61.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,40.00,67.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,44.00,72.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,48.00,76.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,56.00,84.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,64.00,91.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,72.00,97.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,80.00,103.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,84.00,105.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,88.00,108.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,96.00,112.00,1.00,0.00,20.00,0.00,
1.00,1.00,0.00,0.00,100.00,114.00,1.00,1.00,30.00,0.00,
1.00,1.00,0.00,0.00,108.00,118.00,1.00,1.00,50.00,0.00,
1.00,1.00,0.00,0.00,112.00,120.00,1.00,1.00,60.00,0.00,
1.00,1.00,0.00,0.00,116.00,122.00,1.00,1.00,70.00,0.00,
1.00,1.00,0.00,0.00,124.00,125.00,1.00,1.00,90.00,0.00,
1.00,1.00,0.00,0.00,128.00,127.00,1.00,1.00,100.00,0.00,
1.00,1.00,0.00,0.00,132.00,128.00,1.00,1.00,110.00,0.00,
1.00,1.00,0.00,0.00,140.00,131.00,1.00,1.00,140.00,0.00,
1.00,1.00,0.00,0.00,148.00,134.00,1.00,1.00,180.00,0.00,
1.00,1.00,0.00,0.00,152.00,135.00,1.00,1.00,200.00,0.00,
1.00,1.00,0.00,0.00,160.00,138.00,1.00,1.00,240.00,0.00,
1.00,1.00,0.00,0.00,164.00,139.00,1.00,1.00,260.00,0.00,
1.00,1.00,0.00,0.00,168.00,140.00,1.00,1.00,280.00,0.00,
1.00,1.00,0.00,0.00,172.00,142.00,1.00,1.00,300.00,0.00,
1.00,1.00,0.00,0.00,176.00,143.00,1.00,1.00,320.00,0.00,
1.00,1.00,0.00,0.00,184.00,145.00,1.00,1.00,360.00,0.00,
1.00,1.00,0.00,0.00,188.00,146.00,1.00,1.00,380.00,0.00,
1.00,1.00,0.00,0.00,196.00,148.00,1.00,1.00,420.00,0.00,
1.00,1.00,0.00,0.00,200.00,149.00,1.00,1.00,440.00,0.00,
1.00,1.00,0.00,0.00,204.00,150.00,1.00,1.00,460.00,0.00,
1.00,1.00,0.00,0.00,208.00,151.00,1.00,1.00,480.00,0.00,
1.00,1.00,0.00,0.00,216.00,153.00,1.00,1.00,520.00,0.00,
1.00,1.00,0.00,0.00,220.00,154.00,1.00,1.00,540.00,0.00,
1.00,1.00,0.00,0.00,228.00,156.00,1.00,1.00,580.00,0.00,
1.00,1.00,0.00,0.00,236.00,158.00,1.00,1.00,620.00,0.00,
1.00,1.00,0.00,0.00,244.00,159.00,1.00,1.00,660.00,0.00,
1.00,1.00,0.00,0.00,248.00,160.00,0.00,1.00,680.00,0.00,
1.00,1.00,0.00,0.00,252.00,161.00,0.00,1.00,700.00,0.00,
1.00,1.00,0.00,0.00,256.00,162.00,0.00,1.00,720.00,0.00,
1.00,1.00,0.00,0.00,264.00,163.00,0.00,1.00,760.00,0.00,
1.00,1.00,0.00,0.00,268.00,164.00,0.00,1.00,780.00,0.00,
1.00,1.00,0.00,0.00,272.00,165.00,0.00,1.00,800.00,0.00,
1.00,1.00,0.00,0.00,276.00,166.00,0.00,1.00,820.00,0.00,
1.00,1.00,0.00,0.00,280.00,166.00,0.00,1.00,840.00,0.00,
1.00,1.00,0.00,0.00,284.00,167.00,0.00,1.00,860.00,0.00,
1.00,1.00,0.00,0.00,292.00,168.00,0.00,1.00,900.00,0.00,
1.00,1.00,0.00,0.00,300.00,170.00,0.00,1.00,940.00,0.00,
0.00,0.00,1.00,0.00,304.00,170.00,0.00,0.00,946.00,1.00,
0.00,0.00,1.00,0.00,308.00,171.00,0.00,0.00,952.00,1.00,
0.00,0.00,1.00,0.00,312.00,172.00,0.00,0.00,958.00,1.00,
0.00,0.00,1.00,0.00,316.00,172.00,0.00,0.00,964.00,1.00,
0.00,0.00,1.00,0.00,320.00,173.00,0.00,0.00,970.00,1.00,
0.00,0.00,1.00,0.00,324.00,174.00,0.00,0.00,976.00,1.00,
0.00,0.00,1.00,0.00,332.00,175.00,0.00,0.00,988.00,1.00,
0.00,0.00,1.00,0.00,336.00,175.00,0.00,0.00,994.00,1.00,
0.00,0.00,1.00,0.00,340.00,176.00,0.00,0.00,1000.00,1.00,
0.00,0.00,1.00,0.00,348.00,177.00,0.00,0.00,1012.00,1.00,
0.00,0.00,1.00,0.00,352.00,178.00,0.00,0.00,1018.00,1.00,
0.00,0.00,1.00,0.00,356.00,178.00,0.00,0.00,1024.00,1.00,
0.00,0.00,1.00,0.00,364.00,179.00,0.00,0.00,1036.00,1.00,
0.00,0.00,1.00,0.00,368.00,180.00,0.00,0.00,1042.00,1.00,
0.00,0.00,1.00,0.00,372.00,181.00,0.00,0.00,1048.00,1.00,
0.00,0.00,1.00,0.00,376.00,181.00,0.00,0.00,1054.00,1.00,
0.00,0.00,1.00,0.00,380.00,182.00,0.00,0.00,1060.00,1.00,
0.00,0.00,1.00,0.00,388.00,183.00,0.00,0.00,1072.00,1.00,
0.00,0.00,1.00,0.00,392.00,183.00,0.00,0.00,1078.00,1.00,
0.00,0.00,1.00,0.00,396.00,184.00,0.00,0.00,1084.00,1.00,
0.00,0.00,1.00,0.00,404.00,185.00,0.00,0.00,1096.00,1.00,
0.00,0.00,1.00,0.00,408.00,185.00,0.00,0.00,1102.00,1.00,
0.00,0.00,1.00,0.00,412.00,186.00,0.00,0.00,1108.00,1.00,
0.00,0.00,1.00,0.00,416.00,186.00,0.00,0.00,1114.00,1.00,
0.00,0.00,1.00,0.00,420.00,187.00,0.00,0.00,1120.00,1.00,
0.00,0.00,1.00,0.00,424.00,187.00,0.00,0.00,1126.00,1.00,
0.00,0.00,1.00,0.00,428.00,188.00,0.00,0.00,1132.00,1.00,
0.00,0.00,1.00,0.00,432.00,188.00,0.00,0.00,1138.00,1.00,
0.00,0.00,1.00,0.00,440.00,189.00,0.00,0.00,1150.00,1.00,
0.00,0.00,1.00,0.00,444.00,189.00,0.00,0.00,1156.00,1.00,
0.00,0.00,1.00,0.00,448.00,190.00,0.00,0.00,1162.00,1.00,
0.00,0.00,1.00,0.00,452.00,190.00,0.00,0.00,1168.00,1.00,
0.00,0.00,1.00,0.00,460.00,191.00,0.00,0.00,1180.00,1.00,
0.00,0.00,1.00,0.00,468.00,192.00,0.00,0.00,1192.00,1.00,
0.00,0.00,1.00,0.00,472.00,193.00,0.00,0.00,1198.00,1.00,
0.00,0.00,1.00,0.00,476.00,193.00,0.00,0.00,1204.00,1.00,
0.00,0.00,1.00,0.00,484.00,194.00,0.00,0.00,1216.00,1.00,
0.00,0.00,1.00,0.00,492.00,195.00,0.00,0.00,1228.00,1.00,
0.00,0.00,1.00,0.00,496.00,195.00,0.00,0.00,1234.00,1.00,
0.00,0.00,1.00,0.00,500.00,195.00,0.00,0.00,1240.00,1.00,
0.00,0.00,1.00,0.00,508.00,196.00,0.00,0.00,1252.00,1.00,
0.00,0.00,1.00,0.00,512.00,197.00,0.00,0.00,1258.00,1.00,
0.00,0.00,1.00,0.00,520.00,197.00,0.00,0.00,1270.00,1.00,
0.00,0.00,1.00,0.00,524.00,198.00,0.00,0.00,1276.00,1.00,
0.00,0.00,1.00,0.00,528.00,198.00,0.00,0.00,1282.00,1.00,
0.00,0.00,1.00,0.00,536.00,199.00,0.00,0.00,1294.00,1.00,
0.00,0.00,1.00,0.00,540.00,199.00,0.00,0.00,1300.00,1.00,
0.00,0.00,1.00,0.00,548.00,199.00,0.00,1.00,1316.00,0.00,
0.00,0.00,1.00,0.00,556.00,198.00,0.00,0.00,1328.00,1.00,
0.00,0.00,1.00,0.00,560.00,197.00,0.00,0.00,1334.00,1.00,
0.00,0.00,1.00,0.00,564.00,196.00,0.00,0.00,1340.00,1.00,
0.00,0.00,1.00,0.00,572.00,195.00,0.00,0.00,1352.00,1.00,
0.00,0.00,1.00,0.00,580.00,194.00,0.00,0.00,1364.00,1.00,
0.00,0.00,1.00,0.00,584.00,193.00,0.00,0.00,1370.00,1.00,
0.00,0.00,1.00,0.00,592.00,192.00,0.00,0.00,1382.00,1.00,
0.00,0.00,1.00,0.00,596.00,191.00,0.00,0.00,1388.00,1.00,
0.00,0.00,1.00,0.00,600.00,191.00,0.00,0.00,1394.00,1.00,
0.00,0.00,1.00,0.00,604.00,190.00,0.00,0.00,1400.00,1.00,
0.00,0.00,1.00,0.00,608.00,189.00,0.00,0.00,1406.00,1.00,
0.00,0.00,1.00,0.00,608.00,189.00,0.00,0.00,1406.00,1.00,
0.00,0.00,1.00,0.00,612.00,189.00,0.00,0.00,1412.00,1.00,
0.00,0.00,1.00,0.00,616.00,188.00,0.00,0.00,1418.00,1.00,
0.00,0.00,1.00,0.00,624.00,187.00,0.00,0.00,1430.00,1.00,
0.00,0.00,1.00,0.00,632.00,185.00,0.00,0.00,1442.00,1.00,
0.00,0.00,1.00,0.00,636.00,184.00,0.00,0.00,1448.00,1.00,
0.00,0.00,1.00,0.00,644.00,183.00,0.00,0.00,1460.00,1.00,
0.00,0.00,1.00,0.00,648.00,182.00,0.00,0.00,1466.00,1.00,
0.00,0.00,1.00,0.00,652.00,182.00,0.00,0.00,1472.00,1.00,
0.00,0.00,1.00,0.00,656.00,181.00,0.00,0.00,1478.00,1.00,
0.00,0.00,1.00,0.00,660.00,180.00,0.00,0.00,1484.00,1.00,
0.00,0.00,1.00,0.00,664.00,180.00,0.00,0.00,1490.00,1.00,
0.00,0.00,1.00,0.00,672.00,178.00,0.00,0.00,1502.00,1.00,
0.00,0.00,1.00,0.00,680.00,177.00,0.00,0.00,1514.00,1.00,
0.00,0.00,1.00,0.00,684.00,176.00,0.00,0.00,1520.00,1.00,
0.00,0.00,1.00,0.00,692.00,175.00,0.00,0.00,1532.00,1.00,
0.00,0.00,1.00,0.00,696.00,174.00,0.00,0.00,1538.00,1.00,
0.00,0.00,1.00,0.00,700.00,173.00,0.00,0.00,1544.00,1.00,
0.00,0.00,1.00,0.00,704.00,173.00,0.00,0.00,1550.00,1.00,
0.00,0.00,1.00,0.00,712.00,171.00,0.00,0.00,1562.00,1.00,
0.00,0.00,1.00,0.00,716.00,170.00,0.00,0.00,1568.00,1.00,
0.00,0.00,1.00,0.00,720.00,170.00,0.00,0.00,1574.00,1.00,
0.00,1.00,0.00,0.00,728.00,168.00,0.00,1.00,1600.00,0.00,
0.00,1.00,0.00,0.00,732.00,168.00,0.00,1.00,1620.00,0.00,
0.00,1.00,0.00,0.00,736.00,167.00,0.00,1.00,1640.00,0.00,
0.00,1.00,0.00,0.00,740.00,166.00,0.00,1.00,1660.00,0.00,
0.00,1.00,0.00,0.00,748.00,165.00,0.00,1.00,1700.00,0.00,
0.00,1.00,0.00,0.00,756.00,163.00,0.00,1.00,1740.00,0.00,
0.00,1.00,0.00,0.00,760.00,162.00,0.00,1.00,1760.00,0.00,
0.00,1.00,0.00,0.00,764.00,162.00,0.00,1.00,1780.00,0.00,
0.00,1.00,0.00,0.00,772.00,160.00,0.00,1.00,1820.00,0.00,
0.00,1.00,0.00,0.00,776.00,159.00,0.00,1.00,1840.00,0.00,
0.00,1.00,0.00,0.00,780.00,159.00,0.00,1.00,1860.00,0.00,
0.00,1.00,0.00,0.00,784.00,158.00,0.00,1.00,1880.00,0.00,
0.00,1.00,0.00,0.00,788.00,157.00,0.00,1.00,1900.00,0.00,
0.00,1.00,0.00,0.00,792.00,156.00,0.00,1.00,1920.00,0.00,
0.00,1.00,0.00,0.00,796.00,156.00,0.00,1.00,1940.00,0.00,
0.00,1.00,0.00,0.00,804.00,154.00,0.00,1.00,1980.00,0.00,
0.00,1.00,0.00,0.00,808.00,153.00,0.00,1.00,2000.00,0.00,
0.00,1.00,0.00,0.00,812.00,153.00,0.00,1.00,2020.00,0.00,
0.00,1.00,0.00,0.00,816.00,152.00,0.00,1.00,2040.00,0.00,
0.00,1.00,0.00,0.00,820.00,151.00,0.00,1.00,2060.00,0.00,
0.00,1.00,0.00,0.00,824.00,150.00,0.00,1.00,2080.00,0.00,
0.00,1.00,0.00,0.00,832.00,149.00,0.00,1.00,2120.00,0.00,
0.00,1.00,0.00,0.00,836.00,148.00,0.00,1.00,2140.00,0.00,
0.00,1.00,0.00,0.00,840.00,147.00,0.00,1.00,2160.00,0.00,
0.00,1.00,0.00,0.00,844.00,147.00,0.00,1.00,2180.00,0.00,
0.00,1.00,0.00,0.00,848.00,146.00,0.00,1.00,2200.00,0.00,
0.00,1.00,0.00,0.00,852.00,145.00,0.00,1.00,2220.00,0.00,
0.00,1.00,0.00,0.00,856.00,144.00,0.00,1.00,2240.00,0.00,
0.00,1.00,0.00,0.00,860.00,144.00,0.00,1.00,2260.00,0.00,
